region,lease_num,address,city,state,state_category,zip,lease_exp,remaining_term_years,lease_rsf,annual_rent,rent_prsf
1,LCT04065,600 STATE STREET,NEW HAVEN,CT,Connecticut,06511-6505,1/4/2020,7.85,"89,613","$2,154,934",$24.05
1,LMA03784,1 CENTER PLAZA,BOSTON,MA,Massachusetts,02108-1887,7/31/2014,2.42,"118,175","$7,902,640",$66.87
1,LMA04050,12 N E EXECUTIVE PARK,BURLINGTON,MA,Massachusetts,01803-5213,3/31/2012,0.08,"114,448","$3,038,323",$26.55
1,LMA04098,DRUM HILL TECH PARK,CHELMSFORD,MA,Massachusetts,01824-1517,8/31/2021,9.51,"68,950","$2,547,656",$36.95
1,LMA04014,696 VIRGINIA ROAD,CONCORD,MA,Massachusetts,01742-2718,3/11/2018,6.03,"104,527","$2,744,244",$26.25
1,LMA03754,300 WESTGATE CENTER DRI,HADLEY,MA,Massachusetts,01035-9587,12/13/2012,0.79,"72,220","$1,250,891",$17.32
1,LMA04479,900 CHELMSFORD ST,LOWELL,MA,Massachusetts,01851-8100,4/30/2012,0.16,"93,365","$1,776,045",$19.02
1,LMA04193,900 CHELMSFORD ST,LOWELL,MA,Massachusetts,01851-8100,3/31/2012,0.08,"56,212","$1,908,369",$33.95
1,LMA04433,PLEASANT VALLEY & MILK,METHUEN,MA,Massachusetts,01844-7201,9/30/2014,2.58,"155,250","$1,870,886",$12.05
1,LMA04756,DAN FOX DRIVE,PITTSFIELD,MA,Massachusetts,01201-8230,1/31/2020,7.92,"153,459","$1,021,579",$6.66
1,LNH04609,207 INTERNATIONAL DRIVE,PORTSMOUTH,NH,New Hampshire,03801-6827,9/30/2028,16.59,"100,706","$2,221,453",$22.06
1,LRI03314,380 WESTMINSTER MALL,PROVIDENCE,RI,Rhode Island,02903-3246,3/31/2013,1.08,"148,777","$3,671,948",$24.68
1,LVT04850,30 RIVER RD,ESSEX JUNCTION,VT,Vermont,05452-3808,7/31/2021,9.42,"62,824","$1,426,082",$22.70
1,LVT04613,70 KIMBALL AVENUE,SOUTH BURLINGTON,VT,Vermont,05403-6840,7/31/2016,4.42,"64,273","$1,498,922",$23.32
1,LVT03682,COOTE FIELD IND. PARK,ST ALBANS,VT,Vermont,05478-2308,6/30/2021,9.34,"149,105","$4,016,928",$26.94
1,LVT04094,TAFTS CORNER COMMERCIAL PARK,WILLISTON,VT,Vermont,05495-7554,5/1/2015,3.17,"76,898","$1,719,331",$22.36
2,LNJ22906,1210 CORBIN STREET,ELIZABETH,NJ,New Jersey,07201-2951,8/20/2013,1.47,"87,438","$2,768,379",$31.66
2,LNJ23096,11 CENTRE STREET,NEWARK,NJ,New Jersey,07102-4501,11/15/2022,10.72,"247,067","$13,408,867",$54.27
2,LNJ23182,1100 RAYMOND BLVD,NEWARK,NJ,New Jersey,07102-5234,5/31/2016,4.25,"217,419","$10,600,245",$48.75
2,LNJ22847,1100 RAYMOND BLVD,NEWARK,NJ,New Jersey,07102-5234,6/30/2013,1.33,"89,469","$1,911,494",$21.36
2,LNJ23655,2 FEDERAL SQ,NEWARK,NJ,New Jersey,07102-9337,9/30/2014,2.58,"136,739","$3,155,288",$23.08
2,LNJ22904,620 FRELINGHUYSEN AVE,NEWARK,NJ,New Jersey,07114-1318,6/1/2013,1.25,"99,011","$2,149,975",$21.71
2,LNJ23798,111 HEROD BOULEVARD,SOUTH BRUNSWICK TOWNSHIP,NJ,New Jersey,08810-1529,2/28/2015,3.00,"256,390","$2,543,316",$9.92
2,LNY22918,200 MCCARTY AVENUE,ALBANY,NY,New York,12209-2016,9/28/2018,6.58,"98,184","$1,784,895",$18.18
2,LNY23312,130 SOUTH ELMWOOD,BUFFALO,NY,New York,14201-2310,1/13/2015,2.87,"93,130","$2,422,959",$26.02
2,LNY23297,130 SOUTH ELMWOOD,BUFFALO,NY,New York,14201-2310,12/12/2014,2.78,"61,334","$1,608,094",$26.22
2,LNY22689,138 DELAWARE AVE,BUFFALO,NY,New York,14202-2404,12/16/2013,1.79,"61,962","$1,261,562",$20.36
2,LNY22753,138 DELAWARE AVE,BUFFALO,NY,New York,14202-2404,3/3/2014,2.01,"56,465","$997,649",$17.67
2,LNY22817,68-94 S. ELMWOOD AVE,BUFFALO,NY,New York,14202-2609,10/15/2015,3.62,"65,458","$1,662,261",$25.39
2,LNY23412,726 EXCHANGE STREET,BUFFALO,NY,New York,14210-1484,10/16/2015,3.63,"53,010","$988,204",$18.64
2,LNY22550,2875 UNION ROAD,CHEEKTOWAGA,NY,New York,14227-1461,12/26/2015,3.82,"86,049","$2,330,477",$27.08
2,LNY22525,107 CHAS LINDBERGH BLVD,GARDEN CITY,NY,New York,11530-4819,5/4/2012,0.18,"88,321","$2,690,625",$30.46
2,LNY23744,5000 CORPORATE CT,HOLTSVILLE,NY,New York,11742-2002,6/8/2021,9.28,"101,178","$2,625,563",$25.95
2,LNY23667,5000 CORPORATE CT,HOLTSVILLE,NY,New York,11742-2002,8/15/2025,13.47,"52,697","$1,340,966",$25.45
2,LNY22562,10 METROTECH CENTER,NEW YORK-KINGS,NY,New York,11201-5432,8/11/2012,0.45,"182,302","$6,353,225",$34.85
2,LNY23491,300 CADMAN PLAZA WEST,NEW YORK-KINGS,NY,New York,11201-2790,8/21/2018,6.48,"66,056","$3,195,412",$48.37
2,LNY23180,335 ADAMS STREET,NEW YORK-KINGS,NY,New York,11201-3724,10/30/2018,6.67,"92,210","$4,641,246",$50.33
2,LNY23910,1 PENN PLAZA,NEW YORK-MANHATTAN,NY,New York,10119-0002,12/31/2021,9.84,"146,677","$8,422,193",$57.42
2,LNY22680,1133 6TH AVE,NEW YORK-MANHATTAN,NY,New York,10036-6710,9/21/2014,2.56,"207,379","$10,171,506",$49.05
2,LNY23401,233 BROADWAY,NEW YORK-MANHATTAN,NY,New York,10279-0001,10/31/2015,3.67,"168,588","$7,161,618",$42.48
2,LNY23375,32 OLD SLIP,NEW YORK-MANHATTAN,NY,New York,10005-3500,5/4/2020,8.18,"65,796","$2,790,835",$42.42
2,LNY23598,516-520 WEST 20TH STREET,NEW YORK-MANHATTAN,NY,New York,10011-2820,1/31/2016,3.92,"54,828","$2,645,624",$48.25
2,LNY23244,601 WEST 26TH ST,NEW YORK-MANHATTAN,NY,New York,10001-1101,12/31/2013,1.84,"199,327","$11,392,040",$57.15
2,LNY22719,601 WEST 26TH ST,NEW YORK-MANHATTAN,NY,New York,10001-1101,10/31/2014,2.67,"51,068","$3,300,000",$64.62
2,LNY23410,85 TENTH AVENUE,NEW YORK-MANHATTAN,NY,New York,10011-4721,6/5/2015,3.26,"112,000","$5,003,785",$44.68
2,LNY23336,85 TENTH AVENUE,NEW YORK-MANHATTAN,NY,New York,10011-4721,11/30/2013,1.75,"56,000","$2,497,023",$44.59
2,LNY23402,85 TENTH AVENUE,NEW YORK-MANHATTAN,NY,New York,10011-4721,1/17/2015,2.88,"56,000","$2,494,844",$44.55
2,LNY23294,86 CHAMBERS STREET,NEW YORK-MANHATTAN,NY,New York,10007-1826,12/31/2013,1.84,"72,259","$3,058,054",$42.32
2,LNY22464,99 10TH AVENUE NY NY,NEW YORK-MANHATTAN,NY,New York,10011-4713,6/2/2016,4.26,"269,961","$17,098,198",$63.34
2,LNY22885,158-15 LIBERTY AVE.,NEW YORK-QUEENS,NY,New York,11433-1034,10/19/2019,7.64,"224,000","$10,264,147",$45.82
2,LNY22921,159 STREET AND ROCKAWAY BLVD,NEW YORK-QUEENS,NY,New York,11430-0000,4/2/2020,8.09,"209,244","$9,639,727",$46.07
2,LNY23686,250 N BOUNDARY ROAD,NEW YORK-QUEENS,NY,New York,11430-9508,9/30/2014,2.58,"64,164","$2,186,997",$34.08
2,LNY22593,JFK AIRPORT,NEW YORK-QUEENS,NY,New York,11430-1807,6/18/2012,0.30,"145,912","$7,784,257",$53.35
2,LNY22855,NIAGARA & RIVERWAY STS,NIAGARA FALLS,NY,New York,14303-1136,9/30/2018,6.59,"69,522","$2,488,975",$35.80
2,LPR19117,15 SECOND STREET,"GUAYNABO, SAN JUAN",PR,U.S. Territories,00968-1739,3/31/2018,6.08,"58,965","$2,764,093",$46.88
2,LPR19158,50 STATE ROAD PR-165,"GUAYNABO, SAN JUAN",PR,U.S. Territories,00968-8024,10/21/2020,8.65,"59,196","$1,518,142",$25.65
2,LPR19052,7 TABONUCO STREET,"GUAYNABO, SAN JUAN",PR,U.S. Territories,00968-3002,11/5/2015,3.68,"111,541","$4,633,367",$41.54
2,LPR18973,7 TABONUCO STREET,"GUAYNABO, SAN JUAN",PR,U.S. Territories,00968-3002,2/17/2015,2.97,"73,901","$2,745,959",$37.16
2,LPR19059,350 CHARDON AVENUE,"HATO REY, SAN JUAN",PR,U.S. Territories,00918-2124,6/30/2012,0.33,"59,231","$2,624,346",$44.31
3,LDE03381,824 MARKET ST.,WILMINGTON,DE,Delaware,19801-3024,8/5/2013,1.43,"74,533","$2,835,392",$38.04
3,LMD09074,10 S HOWARD ST,BALTIMORE,MD,Maryland,21201-2526,3/30/2018,6.08,"306,560","$8,150,947",$26.59
3,LMD02322,2709 ROLLING ROAD,BALTIMORE,MD,Maryland,21244-2158,12/22/2012,0.81,"55,927","$923,061",$16.50
3,LMD03356,36 SOUTH CHARLES STREET,BALTIMORE,MD,Maryland,21201-3116,12/9/2014,2.78,"60,415","$1,564,902",$25.90
3,LMD20113,707 E. ORDNANCE ROAD,BALTIMORE,MD,Maryland,21226-1767,4/5/2013,1.10,"56,819","$683,498",$12.03
3,LMD09606,7205 WINDSOR BOULEVARD,BALTIMORE,MD,Maryland,21244-2642,9/22/2021,9.57,"74,216","$2,231,582",$30.07
3,LMD09605,7210 AMBASSADOR RD,BALTIMORE,MD,Maryland,21244-2709,3/31/2021,9.09,"66,458","$1,553,378",$23.37
3,LMD07330,11601 PPG ROAD,CUMBERLAND,MD,Maryland,21502-8818,2/13/2017,4.96,"500,000","$2,237,685",$4.48
3,LMD06310,4420 BUCKEYSTOWN PIKE,FREDERICK,MD,Maryland,21704-7543,1/31/2016,3.92,"229,459","$2,606,988",$11.36
3,LMD10302,4440 BUCKEYSTOWN PIKE,FREDERICK,MD,Maryland,21704-7542,6/30/2016,4.33,"84,261","$1,183,928",$14.05
3,LMD09355,6701 ENGLISH MUFFIN WAY,FREDERICK,MD,Maryland,21703-7100,4/30/2019,7.17,"193,599","$2,316,070",$11.96
3,LMD09305,11841 NEWGATE BLVD,HAGERSTOWN,MD,Maryland,21740-6994,10/18/2019,7.64,"400,140","$2,775,614",$6.94
3,LMD05304,1415 MAGELLAN ROAD,HANOVER,MD,Maryland,21076-1757,11/28/2015,3.75,"144,386","$1,369,747",$9.49
3,LMD08355,801 INTERNATIONAL DRIVE,LINTHICUM HGHTS,MD,Maryland,21090-2219,9/30/2018,6.59,"53,181","$1,557,300",$29.28
3,LMD06366,2800 EASTERN BOULEVARD,MIDDLE RIVER,MD,Maryland,21220-2824,9/30/2016,4.59,"473,271","$2,375,820",$5.02
3,LMD11320,4 CENTER DR,NORTH EAST,MD,Maryland,21901-2003,3/31/2016,4.08,"153,508","$1,407,121",$9.17
3,LMD06346,2255 ROLLING RUN DRIVE,WINDSOR MILL,MD,Maryland,21244-1847,12/20/2012,0.81,"149,500","$1,232,055",$8.24
3,LMD40131,1500 WOODLAWN DR,WOODLAWN,MD,Maryland,21207-4009,10/31/2018,6.67,"824,563","$13,502,912",$16.38
3,LMD02321,1508 WOODLAWN DRIVE,WOODLAWN,MD,Maryland,21207-4030,11/15/2012,0.71,"75,075","$1,224,171",$16.31
3,LMD02320,1718 WOODLAWN DRIVE,WOODLAWN,MD,Maryland,21207-4005,12/31/2012,0.84,"160,810","$2,288,233",$14.23
3,LMD01313,2600 LORD BALTIMORE DRIVE,WOODLAWN,MD,Maryland,21244-2606,7/1/2014,2.33,"155,755","$6,424,776",$41.25
3,LMD00363,6300 SECURITY BOULEVARD,WOODLAWN,MD,Maryland,21207-5102,1/31/2015,2.92,"70,004","$1,579,620",$22.56
3,LMD04351,6300 SECURITY BOULEVARD,WOODLAWN,MD,Maryland,21207-5102,1/31/2015,2.92,"53,023","$930,859",$17.56
3,LMD04344,7111 SECURITY BOULEVARD,WOODLAWN,MD,Maryland,21244-1811,8/10/2015,3.44,"77,562","$1,689,328",$21.78
3,LNJ10308,1900 RIVER ROAD,BURLINGTON,NJ,New Jersey,08016-2108,12/13/2020,8.79,"1,048,631","$8,059,430",$7.69
3,LPA10258,"1137 BRANCHTON ROAD, P.O.BOX 6",BOYERS,PA,Pennsylvania,16020-0006,4/27/2013,1.16,"253,669","$2,063,103",$8.13
3,LPA10257,"1137 BRANCHTON ROAD, P.O.BOX 6",BOYERS,PA,Pennsylvania,16020-0006,2/15/2013,0.96,"132,359","$1,575,651",$11.90
3,LPA79039,"1137 BRANCHTON ROAD, P.O.BOX 6",BOYERS,PA,Pennsylvania,16020-0006,12/31/2012,0.84,"84,525","$632,100",$7.48
3,LPA03447,"1137 BRANCHTON ROAD, P.O.BOX 6",BOYERS,PA,Pennsylvania,16020-0006,11/30/2013,1.75,"75,986","$962,713",$12.67
3,LPA08359,319-347 WASH ST,JOHNSTOWN,PA,Pennsylvania,15901-1624,9/11/2018,6.53,"114,252","$2,591,670",$22.68
3,LPA70024,475 ALLENDALE ROAD,KING OF PRUSSIA,PA,Pennsylvania,19406-1431,1/31/2013,0.92,"71,989","$1,161,756",$16.14
3,LPA05363,100 PENN SQ E,PHILADELPHIA,PA,Pennsylvania,19107-3314,8/31/2020,8.51,"125,603","$2,792,924",$22.24
3,LPA02323,100 PENN SQ E,PHILADELPHIA,PA,Pennsylvania,19107-3314,11/30/2012,0.75,"113,446","$2,202,530",$19.41
3,LPA30060,13000 TOWNSEND ROAD,PHILADELPHIA,PA,Pennsylvania,19154-1026,5/25/2014,2.23,"141,223","$2,153,014",$15.25
3,LPA30086,14700 TOWNSEND RD,PHILADELPHIA,PA,Pennsylvania,19154-1025,11/24/2014,2.73,"345,000","$2,372,387",$6.88
3,LPA70047,150 S INDEPENDENCE MALL W,PHILADELPHIA,PA,Pennsylvania,19106-3413,4/23/2013,1.15,"109,517","$2,073,076",$18.93
3,LPA09008,1600 CALLOWHILL ST.,PHILADELPHIA,PA,Pennsylvania,19130-4106,4/3/2013,1.09,"87,218","$1,962,469",$22.50
3,LPA70133,1650 ARCH STREET,PHILADELPHIA,PA,Pennsylvania,19103-2029,5/31/2013,1.25,"309,310","$6,786,918",$21.94
3,LPA90415,170 S. INDEPENDENCE MALL WEST,PHILADELPHIA,PA,Pennsylvania,19106-3323,3/16/2015,3.04,"141,385","$3,572,248",$25.27
3,LPA02301,20 N 8TH ST,PHILADELPHIA,PA,Pennsylvania,19107-3101,12/15/2012,0.79,"164,809","$4,122,415",$25.01
3,LPA07358,2970 MARKET STREET,PHILADELPHIA,PA,Pennsylvania,19104-9699,8/25/2030,18.50,"862,692","$32,842,662",$38.07
3,LPA80733,615 CHESTNUT ST,PHILADELPHIA,PA,Pennsylvania,19106-4404,7/31/2019,7.42,"96,958","$2,161,449",$22.29
3,LPA80732,615 CHESTNUT ST,PHILADELPHIA,PA,Pennsylvania,19106-4404,7/31/2019,7.42,"64,592","$1,434,080",$22.20
3,LPA00345,3311 EAST CARSON STREET,PITTSBURGH,PA,Pennsylvania,15203-2148,10/5/2016,4.60,"95,634","$3,472,896",$36.31
3,LPA70046,600 GRANT ST,PITTSBURGH,PA,Pennsylvania,15219-2702,11/2/2012,0.67,"51,729","$1,471,917",$28.45
3,LPA80700,197 SOUTH MAIN STREET,WILKES BARRE,PA,Pennsylvania,18701-1500,4/30/2019,7.17,"63,549","$1,619,518",$25.48
3,LPA60076,7 N WILKES BARRE BLVD,WILKES BARRE,PA,Pennsylvania,18702-5249,9/14/2017,5.54,"79,033","$2,000,429",$25.31
3,LVA03449,255 W MAIN ST,CHARLOTTESVILLE,VA,Virginia,22902-5058,1/23/2018,5.90,"51,453","$1,280,927",$24.90
3,LVA09387,1430 KRISTINA WAY,CHESAPEAKE,VA,Virginia,23320-8916,5/9/2020,8.19,"61,992","$1,698,998",$27.41
3,LVA09461,2101 BERMUDA HUNDRED ROAD,CHESTER,VA,Virginia,22836-3200,11/30/2020,8.76,"138,834","$911,773",$6.57
3,LVA09397,2525 CELEBRATE VIRGINIA PARKWAY,FREDERICKSBURG,VA,Virginia,22406-8212,1/31/2026,13.93,"50,200","$1,378,983",$27.47
3,LVA05388,300 EXPLORATION WAY,HAMPTON,VA,Virginia,23666-6186,11/30/2015,3.75,"97,490","$1,883,726",$19.32
3,LVA06376,1344 PLEASANTS DRIVE,HARRISONBURG,VA,Virginia,22801-3852,1/31/2017,4.92,"119,760","$1,380,027",$11.52
3,LVA03410,1101 COURT STREET,LYNCHBURG,VA,Virginia,24504-4503,4/8/2025,13.11,"70,373","$2,180,000",$30.98
3,LVA40013,150 CORPORATE BLVD.,NORFOLK,VA,Virginia,23502-4952,8/31/2013,1.50,"61,904","$1,147,494",$18.54
3,LVA60026,300 E MAIN ST,NORFOLK,VA,Virginia,23510-1753,5/14/2012,0.20,"110,194","$1,353,083",$12.28
3,LVA05357,5850 LAKE HERBERT DRIVE,NORFOLK,VA,Virginia,23502-2425,6/26/2017,5.32,"53,917","$1,365,956",$25.33
3,LVA30056,1606 SANTA ROSA ROAD,RICHMOND,VA,Virginia,23229-5014,6/30/2013,1.33,"50,523","$762,510",$15.09
3,LVA90484,1970 EAST PARHAM ROAD,RICHMOND,VA,Virginia,23228-2206,1/15/2016,3.88,"96,607","$2,639,003",$27.32
3,LVA05331,"612 JEFFERSON ST., SE",ROANOKE,VA,Virginia,24011-2433,6/29/2019,7.33,"64,000","$1,834,296",$28.66
3,LVA01976,1000 FALLS RUN DRIVE,STAFFORD,VA,Virginia,22406-1107,12/31/2018,6.84,"164,898","$2,896,699",$17.57
3,LVA06373,112 LAKE VIEW PARKWAY,SUFFOLK,VA,Virginia,23435-2659,9/14/2027,15.55,"135,478","$3,379,131",$24.94
3,LVA04320,115 LAKEVIEW PARKWAY,SUFFOLK,VA,Virginia,23434-7561,5/16/2014,2.21,"71,063","$1,409,513",$19.83
3,LVA20068,116 LAKE VIEW PARKWAY,SUFFOLK,VA,Virginia,23435-2663,5/9/2013,1.19,"320,825","$4,455,501",$13.89
3,LVA03397,116-B LAKE VIEW PARKWAY,SUFFOLK,VA,Virginia,23435-2659,5/9/2013,1.19,"82,912","$2,362,801",$28.50
3,LVA05373,170 MARCEL DRIVE,WINCHESTER,VA,Virginia,22602-4843,8/30/2016,4.50,"106,637","$2,382,274",$22.34
3,LVA07385,188 BROOKE ROAD,WINCHESTER,VA,Virginia,22603-5798,3/27/2013,1.07,"101,269","$1,608,250",$15.88
3,LVA30059,201 PRINCE FREDERICK DRIVE,WINCHESTER,VA,Virginia,22602-4373,4/4/2014,2.09,"106,298","$1,705,908",$16.05
3,LVA06325,430 MARKET STREET,WINCHESTER,VA,Virginia,22603-4715,4/1/2023,11.09,"162,094","$3,826,259",$23.61
3,LWV90414,500 QUARRIER STREET,CHARLESTON,WV,West Virginia,25301-2183,12/9/2019,7.78,"110,000","$2,100,249",$19.09
3,LWV60140,320 W. PIKE STREET,CLARKSBURG,WV,West Virginia,26301-2793,1/27/2019,6.91,"63,760","$1,343,673",$21.07
3,LWV09488,1000 GALLIHER DR,FAIRMONT,WV,West Virginia,26554-8826,10/5/2031,19.61,"54,157","$1,275,600",$23.55
3,LWV05387,640 4TH AVENUE,HUNTINGTON,WV,West Virginia,25701-1340,2/28/2017,5.00,"54,579","$1,069,384",$19.59
3,LWV40073,145 MURALL DRIVE,KEARNEYSVILLE,WV,West Virginia,25430-9606,7/11/2015,3.36,"122,475","$3,027,298",$24.72
3,LWV06372,100 FORBES DRIVE,MARTINSBURG,WV,West Virginia,25404-0001,12/13/2027,15.79,"59,547","$1,541,728",$25.89
3,LWV80708,408 COAST GUARD DRIVE,MARTINSBURG,WV,West Virginia,25430-3002,2/9/2015,2.95,"124,664","$3,045,796",$24.43
3,LWV08356,99 RESEARCH PARK ROAD,MORGANTOWN,WV,West Virginia,26505-3296,9/15/2024,12.55,"58,990","$1,665,574",$28.23
3,LWV06460,200 THIRD STREET,PARKERSBURG,WV,West Virginia,26106-5300,10/20/2014,2.64,"284,209","$2,536,800",$8.93
3,LWV03382,320 AVERY STREET,PARKERSBURG,WV,West Virginia,26101-5326,3/14/2021,9.04,"182,500","$4,720,364",$25.87
3,LWV08333,ONE BOSLEY INDUSTRIAL PARK DRIVE,PARKERSBURG,WV,West Virginia,26101-8653,5/3/2019,7.18,"63,500","$1,126,620",$17.74
4,LAL45056,"1200 REV. ABRAHAM WOODS, JR. BLVD.",BIRMINGHAM,AL,Alabama,35285-0001,1/27/2028,15.92,"587,528","$15,786,789",$26.87
4,LAL39411,1801 FOURTH AVENUE NORTH,BIRMINGHAM,AL,Alabama,35203-2101,2/5/2016,3.93,"52,467","$1,015,802",$19.36
4,LAL43223,18TH STREET NORTH,BIRMINGHAM,AL,Alabama,35203-3104,5/8/2020,8.19,"96,278","$2,805,086",$29.14
4,LAL34007,801 TOM MARTIN DR.,BIRMINGHAM,AL,Alabama,35211-6426,10/31/2015,3.67,"80,607","$1,096,550",$13.60
4,LAL35423,190 VULCAN ROAD,HOMEWOOD,AL,Alabama,35209-4702,9/30/2018,6.59,"79,540","$1,022,505",$12.86
4,LAL49151,106 WYNN DRIVE,HUNTSVILLE,AL,Alabama,35805-1957,6/30/2013,1.33,"386,821","$7,555,990",$19.53
4,LAL44051,4820 UNIVERSITY SQ.,HUNTSVILLE,AL,Alabama,35816-1822,10/6/2014,2.60,"135,746","$2,020,541",$14.88
4,LAL50025,5000 BRADFORD BOULEVARD,HUNTSVILLE,AL,Alabama,35805-1941,3/31/2015,3.08,"111,951","$1,980,185",$17.69
4,LAL59166,6724 ODYSSEY DRIVE,HUNTSVILLE,AL,Alabama,35806-3302,8/31/2017,5.50,"92,080","$2,402,677",$26.09
4,LAL48109,7115 OLD MADISON PIKE,HUNTSVILLE,AL,Alabama,35806-2109,1/4/2020,7.85,"62,500","$1,593,181",$25.49
4,LAL37424,200 NORTH ROYAL STREET,MOBILE,AL,Alabama,36602-3924,11/30/2016,4.75,"76,112","$2,795,366",$36.73
4,LAL40153,550 GOVERNMENT STREET,MOBILE,AL,Alabama,36602-2003,7/14/2013,1.37,"50,816","$1,337,452",$26.32
4,LAL44147,131 CLAYTON STREET,MONTGOMERY,AL,Alabama,36104-3429,7/5/2017,5.35,"57,815","$1,469,077",$25.41
4,LFL40045,1 INDEPENDENT DRIVE,JACKSONVILLE,FL,Florida,32202-5039,11/2/2015,3.67,"110,064","$2,450,243",$22.26
4,LFL40107,13520 AEROSPACE WAY,JACKSONVILLE,FL,Florida,32221-8120,3/31/2013,1.08,"63,230","$385,615",$6.10
4,LFL47042,6061 GATE PARKWAY,JACKSONVILLE,FL,Florida,32256-7287,2/19/2024,11.98,"129,895","$4,875,919",$37.54
4,LFL42820,701 SAN MARCO BLVD.,JACKSONVILLE,FL,Florida,32207-8175,11/30/2012,0.75,"167,000","$3,862,723",$23.13
4,LFL47822,850 TRAFALGAR COURT,MAITLAND,FL,Florida,32751-4141,12/31/2018,6.84,"51,847","$1,272,427",$24.54
4,LFL61860,2765 BUSINESS CENTER BLVD,MELBOURNE,FL,Florida,32940-7102,8/31/2026,14.51,"56,004","$1,123,188",$20.06
4,LFL45809,100 SE 2ND STREET,MIAMI,FL,Florida,33131-2100,6/30/2015,3.33,"51,285","$2,052,255",$40.02
4,LFL41824,10350 NW 112TH AVENUE,MIAMI,FL,Florida,33178-1054,12/31/2012,0.84,"78,634","$2,542,792",$32.34
4,LFL46816,11226 NW 20TH STREET,MIAMI,FL,Florida,33172-1824,11/15/2017,5.71,"73,853","$2,565,539",$34.74
4,LFL25451,16320 NW 2ND AVE,MIAMI,FL,Florida,33169-6508,6/19/2014,2.30,"137,779","$3,171,168",$23.02
4,LFL59824,2205 NW 132nd PL,MIAMI,FL,Florida,33182-1899,8/8/2031,19.45,"57,055","$3,922,531",$68.75
4,LFL40808,333 SOUTH MIAMI AVENUE,MIAMI,FL,Florida,33130-1901,12/31/2018,6.84,"127,210","$3,929,179",$30.89
4,LFL44823,6601 NW 25TH ST,MIAMI,FL,Florida,33122-2232,8/31/2015,3.50,"56,597","$1,182,119",$20.89
4,LFL47048,8801 NW 7TH AVE,MIAMI,FL,Florida,33150-2303,12/8/2023,11.78,"60,157","$2,959,611",$49.20
4,LFL31624,99 NE 4TH ST,MIAMI,FL,Florida,33132-2131,11/30/2021,9.76,"247,685","$3,037,478",$12.26
4,LFL47855,2895 SW 145TH AVENUE,MIRAMAR,FL,Florida,33027-6600,9/30/2019,7.59,"69,554","$2,898,169",$41.67
4,LFL61851,12249 SCIENCE DRIVE,ORLANDO,FL,Florida,32826-2906,5/31/2021,9.25,"65,044","$1,609,839",$24.75
4,LFL35055,1 PALAFOX ST,PENSACOLA,FL,Florida,32502-5665,7/31/2017,5.42,"79,840","$1,663,724",$20.84
4,LFL59135,7850 SW 6TH COURT,PLANTATION,FL,Florida,33324-3202,4/30/2019,7.17,"135,819","$4,666,496",$34.36
4,LFL47876,8501 W SUNRISE BLVD,PLANTATION,FL,Florida,33322-4006,8/23/2026,14.49,"56,311","$2,159,527",$38.35
4,LFL50818,2951 NW 27 AVE,POMPANO BEACH,FL,Florida,33069-1007,4/12/2026,14.12,"110,687","$1,330,553",$12.02
4,LFL46805,400 N. TAMPA STREET,TAMPA,FL,Florida,33602-4719,10/31/2016,4.67,"108,007","$2,231,710",$20.66
4,LFL43845,5525 WEST GRAY STREET,TAMPA,FL,Florida,33609-1007,11/30/2020,8.76,"137,023","$4,401,956",$32.13
4,LFL46809,6701 DALE MABRY HWY SOUTH,TAMPA,FL,Florida,33611-5109,3/19/2016,4.05,"54,493","$1,579,888",$28.99
4,LFL48837,2100 NORTH COMMERCE PARKWAY,WESTON,FL,Florida,33326-3234,4/9/2019,7.11,"96,175","$4,089,653",$42.52
4,LFL59831,3200 MERIDIAN PARKWAY,WESTON,FL,Florida,33331-3502,6/30/2020,8.34,"60,112","$1,164,088",$19.37
4,LGA33057,COLLEGE STATION RD,ATHENS,GA,Georgia,30605-2720,10/10/2016,4.61,"57,760","$700,913",$12.13
4,LGA34033,100 ALABAMA ST SW,ATLANTA,GA,Georgia,30303-8701,9/30/2023,11.59,"1,487,565","$33,934,703",$22.81
4,LGA50121,157 Tradeport Drive,ATLANTA,GA,Georgia,30354-3930,10/13/2026,14.63,"60,005","$1,285,114",$21.42
4,LGA46001,180 SPRING ST SW,ATLANTA,GA,Georgia,30303-3704,9/6/2022,10.52,"90,688","$3,510,818",$38.71
4,LGA31130,1801 CORPORATE BLVD NE,ATLANTA,GA,Georgia,30329-2008,4/25/2013,1.15,"201,624","$2,976,534",$14.76
4,LGA41052,1825 CENTURY BLVD NE,ATLANTA,GA,Georgia,30345-3319,7/7/2012,0.35,"100,800","$2,636,996",$26.16
4,LGA43131,1875 CENTURY BLVD,ATLANTA,GA,Georgia,30345-3319,7/31/2014,2.42,"72,688","$1,358,524",$18.69
4,LGA46055,2150 PARKLAKE DRIVE,ATLANTA,GA,Georgia,30345-2814,12/23/2026,14.82,"70,881","$1,579,286",$22.28
4,LGA43216,2400 CENTURY PARKWAY,ATLANTA,GA,Georgia,30345-3118,7/7/2017,5.35,"111,389","$2,500,366",$22.45
4,LGA48120,245 PEACHTREE CENTER AVE,ATLANTA,GA,Georgia,30303-1222,11/30/2024,12.76,"101,528","$344,465",$3.39
4,LGA44043,2500 CENTURY PARKWAY,ATLANTA,GA,Georgia,30345-3118,11/30/2017,5.75,"116,040","$2,870,834",$24.74
